DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008-11-4-n,2008.0,11.0,4.0,2.0,,1408.1363636363637,,1553.8295454545455,2018.6761363636363,,101.26136363636364,,,,499.40340909090907,,,1.0,0.0,,,,,
2008-11-5-1,2008.0,11.0,5.0,3.0,101.57142857142857,728.5714285714286,624.7142857142857,583.5714285714286,605.5714285714286,220.28571428571428,226.42857142857142,198.28571428571428,24.0,30.142857142857142,1690.7142857142858,6.142857142857143,15.857142857142858,0.0,0.0,207.0,0.0,0.0,0.0,0.0
2008-11-5-10,2008.0,11.0,5.0,3.0,1028.1381518755718,1029.6669716376944,1242.8223443223444,1248.3257090576394,2441.567246111619,120.06691109074244,123.58096980786826,98.10632447296058,-3.480293308890926,0.11802378774016468,687.5343092406222,6.510989010989011,15.454711802378775,0.0009149130832570906,0.0009149130832570906,23.517241379310345,0.40229885057471265,13.241379310344827,0.0,9.781609195402298
2008-11-5-11,2008.0,11.0,5.0,3.0,1129.0214408233276,1130.4716981132076,1341.458833619211,1347.1329331046313,2166.678387650086,124.79055793991417,128.8910806174957,103.06781115879828,-3.9373390557939913,0.05917667238421955,723.1243567753002,6.758147512864494,15.006861063464838,0.0,0.0008576329331046312,9.826086956521738,0.0,11.58695652173913,0.0,9.992753623188406
2008-11-5-12,2008.0,11.0,5.0,3.0,1229.544404973357,1230.6793960923624,1441.2877442273534,1448.665186500888,2393.0621669627,122.12622222222222,126.60035523978685,101.31288888888889,-4.24,0.108348134991119,709.4085257548845,6.721136767317939,14.08614564831261,0.0,0.0008880994671403197,11.29,0.0,13.1,0.0,11.11
2008-11-5-13,2008.0,11.0,5.0,3.0,1328.359560067682,1328.577834179357,1551.3646362098139,1554.6945854483924,2339.8578680203045,123.30964467005076,125.87986463620982,100.917089678511,-1.9086294416243654,0.6615905245346869,711.2631133671742,6.7546531302876485,15.637901861252114,0.0,0.0,13.086666666666666,0.29333333333333333,17.873333333333335,0.0,8.813333333333333
2008-11-5-14,2008.0,11.0,5.0,3.0,1430.640312771503,1431.860990443093,1631.5534317984361,1636.1807124239792,2326.3475238922674,121.09304347826087,124.6498696785404,99.18086956521739,-2.385217391304348,1.1772371850564727,684.0582102519548,6.603822762814944,15.301476976542137,0.0,0.0008688097306689834,9.257575757575758,0.7121212121212122,20.734848484848484,0.0,11.621212121212121
2008-11-5-15,2008.0,11.0,5.0,3.0,1528.836936936937,1529.6351351351352,1714.751127141569,1731.4711711711711,2334.352252252252,120.64472497745717,123.96216216216216,97.94860234445446,-1.4102795311091072,1.8684684684684685,677.0702702702703,7.025247971145176,15.67087466185753,0.0009009009009009009,0.0,13.014388489208633,0.7050359712230215,20.611510791366907,0.0,12.302158273381295
2008-11-5-16,2008.0,11.0,5.0,3.0,1628.5591489361702,1628.2493617021278,1807.1012765957446,1809.383829787234,2424.068936170213,122.16624040920716,125.44085106382978,98.75106564364876,-2.0042625745950553,1.2970212765957447,679.9089361702128,7.186382978723405,16.22212765957447,0.0,0.001702127659574468,13.28888888888889,1.3333333333333333,23.133333333333333,0.0,9.088888888888889
2008-11-5-17,2008.0,11.0,5.0,3.0,1729.7158067158068,1727.1326781326782,1900.3281378178835,1904.4643734643735,2249.716625716626,127.39162561576354,132.00819000819,104.20197044334975,-2.064039408866995,2.583128583128583,718.7518427518428,7.594749794913864,15.591803278688525,0.000819000819000819,0.001638001638001638,11.45,0.5125,19.5,0.0,14.2
