DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008-2-6-10,2100368,2092,6276,3138,1077227.0,1059814,1294694.0,1296556,2326864,133412.0,132862.0,106418.0,14840.0,11773.0,755222,6525.0,21029.0,0,22,4646.0,2493.0,6908.0,0.0,3476.0
2008-2-6-11,2206792,2198,6594,3297,1241395.0,1219788,1471174.0,1456272,2420282,140926.0,141004.0,114727.0,16515.0,15927.0,792885,7411.0,18895.0,0,8,4347.0,2877.0,6852.0,30.0,5335.0
2008-2-6-12,2106392,2098,6294,3147,1289193.0,1262089,1506967.0,1488345,2310255,132835.0,133396.0,108927.0,17372.0,17304.0,753158,7246.0,16748.0,0,8,6035.0,2162.0,5720.0,0.0,6321.0
2008-2-6-13,2269040,2260,6780,3390,1502621.0,1475852,1753934.0,1734956,2479373,144889.0,144624.0,118452.0,18191.0,17329.0,827450,7716.0,18802.0,0,8,5396.0,1563.0,6543.0,0.0,7087.0
2008-2-6-14,2144544,2136,6408,3204,1523222.0,1502142,1730639.0,1718056,2356250,131826.0,132650.0,107298.0,17476.0,17600.0,736121,7162.0,17469.0,0,8,4894.0,1520.0,5595.0,0.0,7855.0
2008-2-6-15,2148560,2140,6420,3210,1636892.0,1603089,1837646.0,1819752,2460030,132711.0,134023.0,108115.0,21165.0,21603.0,739614,7371.0,17340.0,0,9,4381.0,3712.0,7391.0,59.0,7881.0
2008-2-6-16,2164624,2156,6468,3234,1756654.0,1730774,1931205.0,1928281,2468226,132044.0,133272.0,106317.0,16320.0,17040.0,723467,7655.0,18258.0,0,8,3785.0,2237.0,6485.0,0.0,6617.0
2008-2-6-17,2343336,2334,7002,3501,2016491.0,1988007,2201557.0,2190067,2580422,156150.0,155200.0,125695.0,22127.0,21364.0,857745,8687.0,21883.0,0,7,5445.0,2564.0,9323.0,0.0,7739.0
2008-2-6-18,2050168,2042,6126,3063,1867306.0,1840549,2026314.0,2027003,2263533,131075.0,132254.0,105354.0,17570.0,18357.0,721921,7444.0,18418.0,0,9,4726.0,1348.0,6358.0,0.0,7874.0
2008-2-6-19,2068240,2060,6180,3090,1987111.0,1946648,2114179.0,2113738,2275828,125996.0,126570.0,99070.0,24101.0,24663.0,681207,7021.0,20193.0,0,12,6158.0,2228.0,9711.0,29.0,8594.0
2008-2-6-2,10040,10,30,15,1148.0,6825,2775.0,6030,1710,867.0,845.0,784.0,945.0,923.0,6851,36.0,47.0,0,0,42.0,14.0,11.0,0.0,879.0
2008-2-6-20,1522064,1516,4548,2274,1538832.0,1500908,1561127.0,1583822,1711987,87548.0,89874.0,69771.0,21412.0,23324.0,478784,4730.0,13197.0,0,5,5721.0,2555.0,6262.0,0.0,8831.0
2008-2-6-21,1367448,1362,4086,2043,1441472.0,1417570,1291636.0,1395120,1522806,83603.0,83060.0,66279.0,19509.0,18782.0,463708,3978.0,13457.0,0,3,6472.0,1068.0,4712.0,0.0,8510.0
2008-2-6-22,702800,700,2100,1050,777091.0,750913,460680.0,610310,680836,47229.0,47437.0,38768.0,15130.0,15338.0,294650,2097.0,6364.0,0,0,5948.0,694.0,1675.0,0.0,7799.0
2008-2-6-23,228912,228,684,342,265288.0,250747,47182.0,158167,157479,20774.0,21220.0,18240.0,8175.0,8621.0,147565,659.0,1875.0,0,0,3294.0,246.0,290.0,0.0,4708.0
2008-2-6-24,6024,6,18,9,4824.0,4275,1403.0,3361,2101,559.0,586.0,466.0,282.0,309.0,4103,20.0,73.0,0,0,47.0,0.0,50.0,0.0,206.0
2008-2-6-25,6024,6,18,9,75.0,2418,1733.0,1681,1212,618.0,623.0,552.0,12.0,17.0,4663,24.0,42.0,0,0,26.0,0.0,0.0,0.0,0.0
2008-2-6-27,4016,4,12,6,54.0,4485,232.0,2278,2139,158.0,173.0,128.0,194.0,209.0,851,12.0,18.0,0,0,194.0,0.0,0.0,0.0,0.0
2008-2-6-29,2008,2,6,3,29.0,2145,246.0,5,3178,77.0,80.0,67.0,161.0,164.0,487,4.0,6.0,0,0,76.0,0.0,0.0,0.0,85.0
2008-2-6-3,4016,4,12,6,674.0,2520,977.0,2853,4409,243.0,273.0,215.0,324.0,354.0,1520,9.0,19.0,0,0,0.0,0.0,1.0,0.0,358.0
2008-2-6-31,2008,2,6,3,31.0,40,557.0,608,1743,206.0,208.0,189.0,-11.0,-9.0,1635,8.0,9.0,0,0,,,,,
2008-2-6-33,2008,2,6,3,33.0,40,521.0,527,766,168.0,167.0,154.0,-6.0,-7.0,1334,5.0,9.0,0,0,,,,,
2008-2-6-34,2008,2,6,3,34.0,2110,143.0,2225,106,69.0,75.0,60.0,198.0,204.0,351,3.0,6.0,0,0,198.0,0.0,0.0,0.0,0.0
2008-2-6-35,6024,6,18,9,105.0,100,1736.0,1725,1306,591.0,585.0,531.0,11.0,5.0,4407,30.0,30.0,0,0,,,,,
2008-2-6-37,4016,4,12,6,74.0,2062,782.0,2842,2267,308.0,340.0,265.0,220.0,252.0,2110,12.0,31.0,0,0,117.0,0.0,0.0,0.0,130.0
2008-2-6-4,22088,22,66,33,4500.0,7094,6157.0,8416,34310,997.0,942.0,672.0,101.0,46.0,4072,75.0,250.0,0,0,95.0,0.0,78.0,0.0,0.0
2008-2-6-40,2008,2,6,3,40.0,40,521.0,530,2408,161.0,170.0,146.0,-9.0,0.0,1235,5.0,10.0,0,0,,,,,
2008-2-6-41,2008,2,6,3,41.0,1705,145.0,1810,49,64.0,65.0,54.0,455.0,456.0,296,3.0,7.0,0,0,0.0,0.0,0.0,0.0,455.0
2008-2-6-42,4016,4,12,6,84.0,2180,982.0,3115,2049,358.0,355.0,320.0,187.0,184.0,2548,13.0,25.0,0,0,194.0,0.0,0.0,0.0,0.0
2008-2-6-44,4016,4,12,6,88.0,100,1131.0,1145,2367,363.0,365.0,315.0,-14.0,-12.0,2786,10.0,38.0,0,0,,,,,
2008-2-6-45,2008,2,6,3,45.0,2105,148.0,2215,2788,63.0,70.0,55.0,213.0,220.0,319,2.0,6.0,0,0,0.0,0.0,0.0,0.0,213.0
2008-2-6-46,2008,2,6,3,46.0,59,610.0,632,1799,204.0,213.0,175.0,-22.0,-13.0,1569,6.0,23.0,0,0,,,,,
2008-2-6-49,2008,2,6,3,49.0,55,549.0,554,1094,180.0,179.0,160.0,-5.0,-6.0,1379,6.0,14.0,0,0,,,,,
2008-2-6-5,722880,720,2160,1080,196617.0,211298,277298.0,279903,906856,43443.0,42445.0,34763.0,-553.0,-1801.0,224373,2714.0,6016.0,0,2,33.0,29.0,1163.0,0.0,43.0
2008-2-6-52,2008,2,6,3,52.0,2035,223.0,2154,3035,91.0,79.0,50.0,269.0,257.0,314,6.0,35.0,0,0,257.0,0.0,12.0,0.0,0.0
2008-2-6-53,4016,4,12,6,106.0,154,999.0,1066,997,353.0,372.0,320.0,-27.0,-8.0,2749,10.0,23.0,0,0,,,,,
2008-2-6-56,2008,2,6,3,56.0,40,600.0,543,154,184.0,183.0,169.0,17.0,16.0,1399,3.0,12.0,0,0,0.0,0.0,1.0,0.0,16.0
2008-2-6-59,2008,2,6,3,59.0,2155,233.0,2324,7289,94.0,89.0,69.0,189.0,184.0,383,6.0,19.0,0,0,0.0,0.0,0.0,0.0,189.0
2008-2-6-6,2391528,2382,7146,3573,752182.0,762253,1012060.0,1017185,2629300,150520.0,148812.0,122805.0,577.0,-1951.0,814468,8740.0,19085.0,0,5,1097.0,249.0,3506.0,121.0,546.0
2008-2-6-7,2259000,2250,6750,3375,819249.0,824037,1071554.0,1073416,2269949,156246.0,153319.0,127919.0,6619.0,2212.0,871531,8069.0,20414.0,0,9,3043.0,1321.0,6543.0,0.0,494.0
2008-2-6-8,2297152,2288,6864,3432,949968.0,944531,1201290.0,1200105,2280987,163871.0,162054.0,133325.0,10295.0,6437.0,924818,7875.0,22869.0,0,10,4759.0,1447.0,6325.0,0.0,1627.0
2008-2-6-9,2228880,2220,6660,3330,1030987.0,1019761,1256458.0,1252674,2389718,150225.0,147313.0,119828.0,12327.0,7786.0,823738,7072.0,23700.0,0,14,3678.0,1853.0,8439.0,70.0,1688.0
2008-2-6-n,4214792,4198,12594,6297,,2868759,,3236510,6316440,,246751.0,,,,1272649,,,2099,0,,,,,
2008-2-7-1,26104,26,91,52,1493.0,7961,8436.0,8151,11918,2723.0,2890.0,2442.0,205.0,372.0,21968,66.0,215.0,0,0,168.0,0.0,15.0,0.0,154.0
2008-2-7-10,2463816,2454,8589,4908,1262646.0,1251616,1537193.0,1529944,2789347,154931.0,156668.0,126171.0,6745.0,8030.0,888416,7827.0,20979.0,0,3,5658.0,768.0,2754.0,2.0,2676.0
2008-2-7-11,2624456,2614,9149,5228,1474510.0,1463375,1740934.0,1734188,3024259,165402.0,167693.0,135521.0,9643.0,11175.0,936837,8321.0,21717.0,0,7,5237.0,427.0,2612.0,0.0,5801.0
2008-2-7-12,2387512,2378,8323,4756,1461708.0,1447683,1720202.0,1710812,2657693,149473.0,152249.0,123245.0,6920.0,9425.0,865181,8092.0,18162.0,0,2,3807.0,613.0,2074.0,0.0,4918.0
2008-2-7-13,2548152,2538,8883,5076,1687684.0,1669685,1972861.0,1958358,2877679,158005.0,160633.0,130397.0,9733.0,12279.0,911810,8099.0,19558.0,0,1,3865.0,321.0,3024.0,15.0,6176.0
2008-2-7-14,2427672,2418,8463,4836,1729037.0,1710791,1974998.0,1961260,2864146,148720.0,150444.0,121745.0,9578.0,11326.0,827267,7910.0,19094.0,0,1,4212.0,503.0,3238.0,20.0,4819.0
2008-2-7-15,2397552,2388,8358,4776,1825362.0,1806492,2067174.0,2047581,2711889,147572.0,148929.0,120317.0,10953.0,12310.0,816597,7760.0,19495.0,0,0,4076.0,299.0,3683.0,5.0,5753.0
2008-2-7-16,2596344,2586,9051,5172,2107695.0,2086256,2340975.0,2324211,3052206,159093.0,161335.0,128513.0,12818.0,14719.0,876268,9221.0,21443.0,0,3,4161.0,280.0,4113.0,34.0,7866.0
2008-2-7-17,2536104,2526,8841,5052,2183222.0,2159560,2410856.0,2384500,2885708,165995.0,167700.0,136028.0,13881.0,15502.0,911796,8867.0,21133.0,0,1,5962.0,242.0,3985.0,50.0,7072.0
2008-2-7-18,2503976,2494,8729,4988,2281961.0,2253014,2498123.0,2480214,2670230,159527.0,161860.0,129612.0,15949.0,18147.0,875808,8666.0,21262.0,0,1,5639.0,341.0,4060.0,0.0,9202.0
2008-2-7-19,2307192,2298,8043,4596,2216606.0,2190735,2404145.0,2375309,2709540,139137.0,141354.0,111003.0,14176.0,15991.0,757711,7512.0,20648.0,0,1,4586.0,418.0,3570.0,16.0,8893.0
2008-2-7-2,10040,10,35,20,655.0,5176,3029.0,2920,1719,1154.0,1204.0,1032.0,69.0,119.0,8872,37.0,85.0,0,0,43.0,0.0,0.0,0.0,40.0
2008-2-7-20,1730896,1724,6034,3448,1740528.0,1721164,1804229.0,1818830,1945047,102441.0,105606.0,83551.0,9959.0,13124.0,573955,4843.0,14047.0,0,0,3823.0,192.0,1231.0,5.0,7579.0
2008-2-7-21,1503992,1498,5243,2996,1588677.0,1574028,1452186.0,1535366,1617358,88709.0,89578.0,71519.0,11340.0,12209.0,496652,4258.0,12932.0,0,0,3418.0,68.0,1887.0,0.0,7233.0
2008-2-7-22,586336,584,2044,1168,647149.0,639882,424476.0,477722,553978,38647.0,40040.0,32395.0,3754.0,5147.0,254456,1795.0,4457.0,0,0,1985.0,76.0,653.0,0.0,2348.0
2008-2-7-23,248992,248,868,496,289267.0,283430,68686.0,117778,165299,22433.0,23488.0,19696.0,2316.0,3277.0,169323,790.0,1960.0,0,1,1819.0,0.0,107.0,0.0,1292.0
2008-2-7-24,6024,6,21,12,4824.0,6960,398.0,280,6029,254.0,280.0,182.0,78.0,104.0,1297,22.0,50.0,0,0,59.0,0.0,0.0,0.0,0.0
2008-2-7-26,2008,2,7,4,26.0,30,612.0,602,314,226.0,212.0,203.0,10.0,-4.0,1536,7.0,16.0,0,0,,,,,
2008-2-7-28,4016,4,14,8,56.0,4595,1339.0,1140,1220,523.0,545.0,482.0,119.0,141.0,4422,14.0,27.0,0,0,21.0,0.0,0.0,0.0,98.0
2008-2-7-29,2008,2,7,4,29.0,40,603.0,605,362,214.0,205.0,195.0,-2.0,-11.0,1589,5.0,14.0,0,0,,,,,
2008-2-7-3,8032,8,28,16,365.0,7342,1606.0,3861,4541,581.0,579.0,462.0,105.0,103.0,3765,26.0,93.0,0,0,0.0,0.0,7.0,0.0,93.0
2008-2-7-30,2008,2,7,4,30.0,30,429.0,444,198,179.0,194.0,161.0,-15.0,0.0,1449,8.0,10.0,0,0,,,,,
2008-2-7-31,2008,2,7,4,31.0,40,550.0,608,1743,199.0,208.0,186.0,-18.0,-9.0,1635,4.0,9.0,0,0,,,,,
2008-2-7-32,2008,2,7,4,32.0,2353,254.0,215,19,142.0,142.0,127.0,39.0,39.0,762,5.0,10.0,0,0,0.0,0.0,0.0,0.0,39.0
2008-2-7-34,4016,4,14,8,68.0,2155,1315.0,982,2020,427.0,447.0,397.0,173.0,193.0,3676,7.0,23.0,0,0,115.0,0.0,0.0,0.0,73.0
2008-2-7-39,2008,2,7,4,39.0,2141,144.0,2250,2981,65.0,69.0,26.0,174.0,178.0,128,8.0,31.0,0,0,174.0,0.0,0.0,0.0,0.0
2008-2-7-4,14056,14,49,28,3175.0,3450,4168.0,4226,18354,553.0,536.0,407.0,-18.0,-35.0,2192,46.0,100.0,0,0,,,,,
2008-2-7-40,4016,4,14,8,80.0,90,1108.0,1229,3556,388.0,419.0,353.0,-41.0,-10.0,3196,11.0,24.0,0,0,,,,,
2008-2-7-45,2008,2,7,4,45.0,55,524.0,533,551,159.0,158.0,134.0,-9.0,-10.0,1199,7.0,18.0,0,0,,,,,
2008-2-7-46,2008,2,7,4,46.0,55,603.0,620,98,197.0,205.0,183.0,-17.0,-9.0,1626,3.0,11.0,0,0,,,,,
2008-2-7-48,4016,4,14,8,96.0,89,1068.0,1120,737,392.0,411.0,353.0,-12.0,7.0,3068,19.0,20.0,0,0,,,,,
2008-2-7-5,785128,782,2737,1564,214705.0,228035,301744.0,304455,1002054,45519.0,45180.0,35744.0,-1511.0,-1850.0,236615,3339.0,6436.0,0,0,50.0,0.0,732.0,0.0,161.0
2008-2-7-51,2008,2,7,4,51.0,55,750.0,805,560,239.0,250.0,225.0,-15.0,-4.0,1946,5.0,9.0,0,0,,,,,
2008-2-7-52,2008,2,7,4,52.0,59,611.0,632,1799,199.0,213.0,173.0,-21.0,-7.0,1569,6.0,20.0,0,0,,,,,
2008-2-7-53,2008,2,7,4,53.0,55,525.0,538,1496,152.0,163.0,138.0,-13.0,-2.0,1222,6.0,8.0,0,0,,,,,
2008-2-7-54,2008,2,7,4,54.0,55,617.0,610,1806,203.0,195.0,187.0,7.0,-1.0,1515,6.0,10.0,0,0,,,,,
2008-2-7-55,2008,2,7,4,55.0,55,549.0,554,1094,174.0,179.0,155.0,-5.0,0.0,1379,6.0,13.0,0,0,,,,,
2008-2-7-58,4016,4,14,8,116.0,200,1217.0,1161,3240,381.0,361.0,343.0,16.0,-4.0,2764,11.0,27.0,0,0,0.0,0.0,16.0,0.0,0.0
2008-2-7-6,2610400,2600,9100,5200,820650.0,832062,1102962.0,1110040,3009579,159972.0,161038.0,128822.0,-3478.0,-2412.0,878520,9539.0,21611.0,0,0,974.0,180.0,2224.0,29.0,211.0
2008-2-7-7,2489920,2480,8680,4960,903505.0,906066,1182189.0,1184023,2502177,169238.0,169917.0,138905.0,278.0,759.0,967906,9098.0,21256.0,0,2,2809.0,399.0,2845.0,28.0,316.0
2008-2-7-8,2564216,2554,8939,5108,1060508.0,1058012,1344289.0,1343061,2660665,177157.0,177769.0,145896.0,6172.0,6256.0,1010043,8657.0,22649.0,0,3,5825.0,1342.0,2644.0,0.0,1471.0
2008-2-7-9,2463816,2454,8589,4908,1140364.0,1133627,1389276.0,1383641,2792703,160089.0,160794.0,129414.0,5343.0,5617.0,892590,7845.0,22883.0,0,2,4293.0,1069.0,3612.0,0.0,1359.0
2008-2-7-n,783120,780,2730,1560,,436951,,500914,1239398,,42663.0,,,,209525,,,390,0,,,,,
2008-2-8-1,36144,36,144,90,1956.0,26481,10478.0,9371,10947,3442.0,3810.0,3123.0,667.0,1035.0,28536,92.0,227.0,0,0,354.0,0.0,10.0,0.0,370.0
2008-2-8-10,2341328,2332,9328,5830,1199813.0,1187404,1465337.0,1449606,2618603,149304.0,149222.0,120583.0,9091.0,9009.0,844734,7174.0,21547.0,0,0,3385.0,771.0,5701.0,38.0,3384.0
2008-2-8-11,2628472,2618,10472,6545,1477988.0,1457619,1757610.0,1741289,2911748,167021.0,168090.0,135555.0,12749.0,13409.0,949344,8627.0,22896.0,0,3,4001.0,323.0,7012.0,0.0,5208.0
2008-2-8-12,2341328,2332,9328,5830,1433876.0,1413683,1683664.0,1665588,2662745,146413.0,147485.0,119337.0,12406.0,13233.0,829300,7738.0,19364.0,0,2,4275.0,341.0,5999.0,16.0,4963.0
2008-2-8-13,2501968,2492,9968,6230,1656038.0,1629145,1928950.0,1908914,2858524,157606.0,159589.0,128460.0,15612.0,17093.0,903174,8457.0,20764.0,0,4,4890.0,236.0,6633.0,0.0,7023.0
2008-2-8-14,2532088,2522,10088,6305,1803019.0,1774870,2062450.0,2037763,2971851,154331.0,156473.0,125916.0,15327.0,17469.0,863192,8296.0,20119.0,0,0,4321.0,106.0,5743.0,0.0,8542.0
2008-2-8-15,2343336,2334,9336,5835,1781200.0,1755615,2013061.0,1988664,2654691,143171.0,145089.0,116314.0,16167.0,17905.0,793612,7859.0,19007.0,0,1,3961.0,288.0,5166.0,27.0,9314.0
2008-2-8-16,2600360,2590,10360,6475,2106779.0,2082316,2348295.0,2329116,3005690,160016.0,162940.0,129846.0,15979.0,18903.0,886720,9329.0,20841.0,0,0,4853.0,568.0,4837.0,5.0,9499.0
2008-2-8-17,2690720,2680,10720,6700,2316022.0,2291276,2537824.0,2523725,2978300,173542.0,178549.0,143541.0,12699.0,17706.0,978696,9824.0,20177.0,0,0,4074.0,88.0,3287.0,70.0,9602.0
2008-2-8-18,2335304,2326,9304,5815,2129032.0,2102480,2329114.0,2316584,2581701,147042.0,150624.0,119947.0,13330.0,16912.0,819436,8382.0,18713.0,0,0,4910.0,301.0,3220.0,49.0,8993.0
2008-2-8-19,2335304,2326,9304,5815,2244162.0,2215239,2402857.0,2395853,2698853,138315.0,142434.0,111116.0,13924.0,18043.0,759331,7744.0,19455.0,0,0,5636.0,104.0,2753.0,11.0,9290.0
2008-2-8-2,4016,4,16,10,455.0,435,1247.0,1260,171,532.0,565.0,501.0,-13.0,20.0,4211,11.0,20.0,0,0,,,,,
2008-2-8-20,1761016,1754,7016,4385,1777622.0,1748591,1838696.0,1855376,1949549,103094.0,107805.0,84670.0,14640.0,19351.0,587765,5246.0,13178.0,0,0,4813.0,352.0,1920.0,19.0,10469.0
2008-2-8-21,1524072,1518,6072,3795,1607107.0,1588664,1472258.0,1541988,1688742,88574.0,90464.0,71049.0,11162.0,12683.0,502736,4256.0,13298.0,0,2,3963.0,320.0,1914.0,10.0,6835.0
2008-2-8-22,666656,664,2656,1660,734914.0,721859,482503.0,565980,686731,43909.0,45601.0,36863.0,7363.0,9055.0,287924,1835.0,5211.0,0,0,3001.0,154.0,529.0,4.0,4850.0
2008-2-8-23,246984,246,984,615,284596.0,279690,59132.0,106684,144559,22476.0,23654.0,19854.0,1568.0,2746.0,169558,765.0,1857.0,0,0,1323.0,0.0,54.0,0.0,1163.0
2008-2-8-24,2008,2,8,5,2400.0,2255,59.0,2355,1831,59.0,60.0,35.0,64.0,65.0,204,4.0,20.0,0,0,23.0,0.0,0.0,0.0,41.0
2008-2-8-3,2008,2,8,5,352.0,400,544.0,608,724,172.0,188.0,144.0,-24.0,-8.0,1129,4.0,24.0,0,0,,,,,
2008-2-8-31,6024,6,24,15,93.0,125,1612.0,1752,4249,559.0,587.0,511.0,-60.0,-32.0,4578,16.0,32.0,0,0,,,,,
2008-2-8-32,2008,2,8,5,32.0,35,602.0,610,514,210.0,215.0,189.0,-8.0,-3.0,1619,10.0,11.0,0,0,,,,,
2008-2-8-33,4016,4,16,10,66.0,80,1072.0,1135,2770,366.0,375.0,328.0,-23.0,-14.0,2824,11.0,27.0,0,0,,,,,
2008-2-8-34,4016,4,16,10,68.0,4330,976.0,2765,1757,428.0,395.0,355.0,371.0,338.0,3110,17.0,56.0,0,0,44.0,0.0,41.0,0.0,286.0
2008-2-8-35,4016,4,16,10,70.0,2404,709.0,745,3056,279.0,301.0,247.0,4.0,26.0,2003,11.0,21.0,0,0,0.0,0.0,0.0,0.0,22.0
2008-2-8-37,2008,2,8,5,37.0,40,537.0,543,154,180.0,183.0,159.0,-6.0,-3.0,1399,4.0,17.0,0,0,,,,,
2008-2-8-4,14056,14,56,35,3110.0,3350,3998.0,4156,26423,608.0,646.0,444.0,-78.0,-40.0,3012,44.0,120.0,0,0,,,,,
2008-2-8-40,2008,2,8,5,40.0,40,452.0,500,1650,132.0,140.0,119.0,-8.0,0.0,1055,4.0,9.0,0,0,,,,,
2008-2-8-43,2008,2,8,5,43.0,45,557.0,612,1816,194.0,207.0,176.0,-15.0,-2.0,1587,4.0,14.0,0,0,,,,,
2008-2-8-45,4016,4,16,10,90.0,2414,777.0,746,2180,287.0,292.0,234.0,31.0,36.0,1922,20.0,33.0,0,0,0.0,0.0,0.0,0.0,42.0
2008-2-8-47,2008,2,8,5,47.0,30,436.0,444,198,169.0,194.0,153.0,-8.0,17.0,1449,4.0,12.0,0,0,,,,,
2008-2-8-48,4016,4,16,10,96.0,114,1217.0,1252,1897,401.0,418.0,365.0,-35.0,-18.0,3195,12.0,24.0,0,0,,,,,
2008-2-8-5,831312,828,3312,2070,227483.0,241451,317894.0,321698,1078686,48308.0,48127.0,37761.0,-1300.0,-1808.0,252166,3163.0,7405.0,0,1,25.0,0.0,674.0,0.0,81.0
2008-2-8-50,4016,4,16,10,100.0,110,1064.0,1087,1645,324.0,337.0,286.0,-23.0,-10.0,2578,12.0,26.0,0,0,,,,,
2008-2-8-51,2008,2,8,5,51.0,30,616.0,602,314,205.0,212.0,190.0,14.0,21.0,1536,4.0,11.0,0,0,,,,,
2008-2-8-52,2008,2,8,5,52.0,55,752.0,805,560,240.0,250.0,222.0,-13.0,-3.0,1946,6.0,12.0,0,0,,,,,
2008-2-8-55,2008,2,8,5,55.0,55,527.0,538,1496,152.0,163.0,137.0,-11.0,0.0,1222,6.0,9.0,0,0,,,,,
2008-2-8-56,2008,2,8,5,56.0,2250,157.0,20,1610,61.0,90.0,47.0,97.0,126.0,274,3.0,11.0,0,0,97.0,0.0,0.0,0.0,0.0
2008-2-8-57,6024,6,24,15,171.0,260,1585.0,1679,3328,514.0,559.0,465.0,-54.0,-9.0,4077,13.0,36.0,0,0,,,,,
2008-2-8-6,2730880,2720,10880,6800,857332.0,870856,1151691.0,1154820,3117031,170859.0,169264.0,136154.0,-706.0,-2404.0,919982,9927.0,24793.0,0,1,842.0,200.0,4044.0,9.0,277.0
2008-2-8-7,2588312,2578,10312,6445,938462.0,945699,1231222.0,1232928,2624076,176259.0,175309.0,142700.0,1251.0,-397.0,994765,9574.0,24028.0,0,3,1857.0,427.0,4292.0,33.0,367.0
2008-2-8-8,2487912,2478,9912,6195,1028833.0,1027046,1308335.0,1302911,2566899,176858.0,174825.0,144421.0,5289.0,2867.0,997367,8091.0,24380.0,0,2,3033.0,334.0,4499.0,0.0,1053.0
2008-2-8-9,2479880,2470,9880,6175,1146935.0,1141766,1405883.0,1395056,2723945,162194.0,161010.0,129480.0,7522.0,6009.0,892194,8085.0,24663.0,0,1,2931.0,260.0,5989.0,355.0,2007.0
2008-2-8-n,698784,696,2784,1740,,464947,,519097,1226478,,37590.0,,,,183909,,,348,0,,,,,
2008-2-9-1,22088,22,99,66,1383.0,5543,7352.0,7010,11249,2409.0,2507.0,2218.0,262.0,360.0,19204,65.0,126.0,0,0,268.0,0.0,4.0,0.0,26.0
2008-2-9-10,2190728,2182,9819,6546,1122538.0,1122383,1370164.0,1375045,2436173,138467.0,142042.0,114691.0,700.0,4155.0,816229,6696.0,17090.0,0,1,3853.0,111.0,1573.0,0.0,1577.0
2008-2-9-11,2305184,2296,10332,6888,1296694.0,1291136,1534472.0,1536938,2550116,145436.0,149382.0,120697.0,864.0,4358.0,851241,7139.0,17638.0,0,3,3593.0,263.0,1977.0,13.0,1750.0
2008-2-9-12,2212816,2204,9918,6612,1355644.0,1350925,1582640.0,1587550,2492008,136168.0,141225.0,113404.0,-402.0,4279.0,800685,7411.0,15394.0,0,3,3403.0,87.0,1519.0,0.0,1514.0
2008-2-9-13,2214824,2206,9927,6618,1465610.0,1459604,1715838.0,1719564,2444629,138096.0,143020.0,114845.0,-248.0,4486.0,823239,7069.0,16206.0,0,2,2544.0,44.0,1478.0,0.0,2380.0
2008-2-9-14,2150568,2142,9639,6426,1531783.0,1522725,1742689.0,1739671,2512529,130451.0,133986.0,108269.0,2661.0,6098.0,744476,6790.0,15416.0,0,1,3157.0,148.0,1675.0,28.0,3334.0
2008-2-9-15,1939728,1932,8694,5796,1476766.0,1468879,1670403.0,1669546,2030509,119875.0,123767.0,99824.0,2121.0,5767.0,686405,6360.0,13702.0,0,1,3158.0,50.0,1464.0,0.0,3364.0
2008-2-9-16,2124464,2116,9522,6348,1723553.0,1717330,1930300.0,1923879,2482635,133727.0,137729.0,110516.0,981.0,4983.0,758942,7496.0,15715.0,0,0,3276.0,205.0,1622.0,0.0,2610.0
2008-2-9-17,1937720,1930,8685,5790,1666731.0,1660253,1829888.0,1827154,2007015,127774.0,132441.0,106603.0,1494.0,6118.0,742515,6672.0,14509.0,0,1,2728.0,256.0,1714.0,0.0,3060.0
2008-2-9-18,1672664,1666,7497,4998,1524130.0,1514062,1667045.0,1666899,1550275,107471.0,110957.0,89119.0,2986.0,6468.0,621688,5220.0,13143.0,0,1,3123.0,181.0,1676.0,23.0,3354.0
2008-2-9-19,1413632,1408,6336,4224,1357995.0,1349314,1447101.0,1454561,1579784,81940.0,85547.0,66166.0,2150.0,5481.0,465767,4230.0,11622.0,0,3,1879.0,134.0,1651.0,0.0,2516.0
2008-2-9-2,8032,8,36,24,863.0,4598,2887.0,4240,1528,1104.0,1122.0,1012.0,607.0,625.0,8375,38.0,54.0,0,0,462.0,0.0,10.0,0.0,151.0
2008-2-9-20,881512,878,3951,2634,888229.0,877236,921467.0,924955,849240,54049.0,57514.0,45279.0,3797.0,6913.0,322685,2383.0,6416.0,0,2,2812.0,171.0,697.0,0.0,3290.0
2008-2-9-21,821272,818,3681,2454,869313.0,863193,786220.0,804396,813396,53167.0,54743.0,43885.0,2024.0,3600.0,318874,2348.0,6934.0,0,0,1619.0,223.0,572.0,0.0,1801.0
2008-2-9-22,383528,382,1719,1146,423264.0,419558,255692.0,282968,324738,29923.0,31230.0,25875.0,867.0,2026.0,213939,1175.0,2884.0,0,1,1367.0,102.0,368.0,0.0,517.0
2008-2-9-23,150600,150,675,450,174820.0,171898,37841.0,62213,58768,16901.0,17315.0,15247.0,1228.0,1642.0,131385,513.0,1141.0,0,0,996.0,0.0,92.0,0.0,569.0
2008-2-9-24,2008,2,9,6,24.0,40,515.0,527,766,171.0,167.0,151.0,-12.0,-16.0,1334,6.0,14.0,0,0,,,,,
2008-2-9-27,2008,2,9,6,27.0,30,437.0,444,198,190.0,194.0,172.0,-7.0,-3.0,1449,4.0,14.0,0,0,,,,,
