DateTime,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004-12-19-12,2368728,14184,22458,8274,1451171.0,1432284,1705963.0,1688021,2331502,149267.0,151337,122368.0,13271.0,14967.0,882800,9068,18196,0,2,4479,2829,5193,34,4241
2004-12-19-13,2480952,14856,23522,8666,1645038.0,1619197,1918831.0,1894712,2480306,152723.0,153975,125321.0,15687.0,16881.0,883138,8264,19503,0,1,4660,2312,6775,88,4751
2004-12-19-14,2312616,13848,21926,8078,1648034.0,1621288,1879836.0,1856460,2207563,137601.0,139852,112101.0,15190.0,17186.0,790354,8349,17384,0,1,4476,1852,5720,48,5257
2004-12-19-15,2444880,14640,23180,8540,1866312.0,1836105,2088525.0,2075792,2499010,149091.0,150687,121808.0,19408.0,20927.0,846374,8598,19180,0,1,5313,1971,8366,16,6313
2004-12-19-16,2374740,14220,22515,8295,1927667.0,1893943,2131619.0,2113921,2383457,145431.0,146998,116555.0,20892.0,22364.0,822884,9971,18270,0,3,6319,1672,8605,21,6788
2004-12-19-17,2569128,15384,24358,8974,2216749.0,2182734,2421619.0,2400985,2502897,164139.0,166091,132593.0,20205.0,21655.0,925322,9535,21440,0,3,5010,1515,9834,0,7456
2004-12-19-18,2452896,14688,23256,8568,2238472.0,2191528,2423980.0,2411446,2399750,154605.0,155518,121229.0,27165.0,27944.0,862550,11298,21457,0,2,6362,2796,9979,115,9999
2004-12-19-19,2392776,14328,22686,8358,2303005.0,2253280,2474686.0,2450822,2389068,146370.0,145482,112233.0,31244.0,30365.0,809270,11072,22883,0,1,8272,2737,11509,32,10391
2004-12-19-2,6012,36,57,21,415.0,4476,1628.0,3396,1184,593.0,620,546.0,392.0,419.0,4284,18,29,0,0,272,0,4,0,116
2004-12-19-20,1899792,11376,18012,6636,1922116.0,1882809,1987430.0,1999856,1948223,113403.0,111907,86420.0,27455.0,25587.0,613773,7238,19153,0,1,6070,2447,8750,42,11268
2004-12-19-21,1444884,8652,13699,5047,1533133.0,1494810,1341223.0,1458716,1405272,90196.0,89686,71388.0,23463.0,22883.0,519615,5678,13303,0,3,5178,1622,6615,0,10320
2004-12-19-22,893784,5352,8474,3122,990317.0,962601,632357.0,812918,839016,58140.0,57297,39304.0,18279.0,17436.0,356351,9871,9383,0,0,3614,1665,3815,21,9129
2004-12-19-23,384768,2304,3648,1344,446718.0,431678,111154.0,214393,433456,28176.0,28095,11563.0,8601.0,8520.0,190850,14165,2988,0,0,3195,1036,1664,0,2704
2004-12-19-24,18036,108,171,63,16973.0,18426,12360.0,9123,20496,1227.0,1217,-4552.0,517.0,507.0,8218,5805,154,0,0,288,77,28,0,117
2004-12-19-25,10020,60,95,35,5111.0,6954,6468.0,3582,11942,657.0,648,-2327.0,326.0,317.0,4166,2915,69,0,0,7,279,12,0,24
2004-12-19-27,4008,24,38,14,54.0,2330,672.0,554,6752,258.0,264,229.0,78.0,84.0,1806,6,23,0,0,79,0,0,0,0
2004-12-19-28,4008,24,38,14,56.0,50,1325.0,1281,1802,449.0,451,409.0,4.0,6.0,3621,13,27,0,0,0,0,0,0,0
2004-12-19-3,14028,84,133,49,685.0,11895,3041.0,4847,2532,1136.0,1172,903.0,354.0,390.0,7951,53,120,0,0,129,0,21,0,207
2004-12-19-32,4008,24,38,14,64.0,2393,1420.0,1344,460,496.0,491,442.0,36.0,31.0,3712,14,40,0,0,0,0,17,0,19
2004-12-19-33,2004,12,19,7,33.0,40,516.0,521,1444,163.0,161,141.0,-5.0,-7.0,1199,6,16,0,0,0,0,0,0,0
2004-12-19-34,4008,24,38,14,68.0,4589,305.0,2469,5640,157.0,160,108.0,156.0,159.0,627,7,42,0,0,28,119,9,0,0
2004-12-19-38,4008,24,38,14,76.0,2390,1278.0,1208,454,482.0,458,543.0,70.0,46.0,3578,20,39,0,0,3,0,27,0,40
2004-12-19-39,2004,12,19,7,39.0,1935,141.0,2105,341,62.0,90,48.0,276.0,304.0,280,4,10,0,0,0,0,0,0,276
2004-12-19-4,10020,60,95,35,1367.0,6065,2289.0,4509,5138,402.0,404,287.0,100.0,102.0,2044,30,85,0,0,24,0,9,0,99
2004-12-19-42,4008,24,38,14,84.0,2395,1198.0,1215,998,434.0,460,408.0,23.0,49.0,3574,7,19,0,0,0,0,0,0,35
2004-12-19-43,6012,36,57,21,129.0,2430,1310.0,1172,2760,461.0,422,388.0,98.0,59.0,3131,19,54,0,0,56,0,35,0,0
2004-12-19-44,4008,24,38,14,88.0,4580,766.0,527,5752,278.0,307,233.0,159.0,188.0,2098,8,37,0,0,159,0,0,0,0
2004-12-19-46,6012,36,57,21,138.0,2330,1432.0,3613,5969,534.0,523,532.0,139.0,128.0,3589,14,48,0,0,0,143,0,0,0
2004-12-19-47,2004,12,19,7,47.0,1830,1306.0,602,98,499.0,452,458.0,1864.0,1817.0,3972,17,24,0,0,695,0,47,0,1122
2004-12-19-48,2004,12,19,7,48.0,45,834.0,913,842,286.0,328,270.0,-39.0,3.0,2518,5,11,0,0,0,0,0,0,0
2004-12-19-49,2004,12,19,7,49.0,2325,904.0,725,172,315.0,300,459.0,99.0,84.0,2521,25,11,0,0,0,0,15,0,84
2004-12-19-5,418836,2508,3971,1463,112612.0,121064,155749.0,157110,567049,22777.0,23086,17581.0,-761.0,-452.0,118238,1887,3369,0,0,67,41,376,0,6
2004-12-19-53,2004,12,19,7,53.0,100,604.0,606,154,191.0,186,164.0,-2.0,-7.0,1399,3,24,0,0,0,0,0,0,0
2004-12-19-55,4008,24,38,14,110.0,2150,796.0,2784,7783,286.0,274,236.0,252.0,240.0,1763,15,35,0,0,245,0,7,0,0
2004-12-19-56,2004,12,19,7,56.0,55,606.0,602,588,190.0,187,169.0,4.0,1.0,1426,8,13,0,0,0,0,0,0,0
2004-12-19-58,2004,12,19,7,58.0,2353,832.0,738,219,274.0,285,253.0,54.0,65.0,2227,9,12,0,0,3,0,0,0,51
2004-12-19-6,1751496,10488,16606,6118,551080.0,560213,743153.0,745259,1811326,109307.0,109726,85914.0,81.0,107.0,618284,8605,13938,0,3,961,131,2480,31,65
2004-12-19-7,2078148,12444,19703,7259,755151.0,758536,1004752.0,1006122,1800021,146302.0,147886,121792.0,1623.0,3055.0,878747,8150,16424,0,2,2909,360,3079,48,259
2004-12-19-8,2426844,14532,23009,8477,1005129.0,999282,1283247.0,1284996,2060488,171751.0,175234,140637.0,2993.0,5727.0,1042930,9855,20829,0,7,3691,1381,3987,9,299
2004-12-19-9,2436864,14592,23104,8512,1127823.0,1115858,1379613.0,1369663,2381115,160853.0,162125,130549.0,9224.0,10005.0,936013,7880,21960,0,5,3915,4527,4884,79,537
2004-12-19-n,1020036,6108,9671,3563,,664960,,739839,1799364,,46999,,,,223144,0,0,509,0,0,0,0,0,0
2004-12-2-1,26052,156,26,52,1408.0,5912,8023.0,8075,11635,2535.0,2683,2488.0,-12.0,136.0,20372,84,203,0,0,5,0,12,0,65
2004-12-2-10,2430852,14556,2426,4852,1248314.0,1248262,1498405.0,1506216,2477420,145008.0,149674,119907.0,-3045.0,1132.0,854921,7059,17753,0,2,1847,143,1154,56,882
2004-12-2-11,2609208,15624,2604,5208,1470722.0,1468436,1735976.0,1738878,2533407,157054.0,161602,131602.0,-1622.0,2926.0,927489,7399,18585,0,0,2354,30,1198,30,1789
2004-12-2-12,2482956,14868,2478,4956,1524367.0,1521631,1783747.0,1787127,2506774,151745.0,155856,127785.0,-1210.0,2696.0,901755,7551,16772,0,1,2606,0,1296,10,1447
2004-12-2-13,2591172,15516,2586,5172,1717422.0,1713658,1997449.0,1999044,2603710,153845.0,157206,126052.0,-195.0,2964.0,892242,9351,19168,0,1,1686,508,1925,69,1960
2004-12-2-14,2324640,13920,2320,4640,1658318.0,1657948,1883713.0,1887711,2326301,137326.0,139683,113126.0,-335.0,1490.0,782522,8059,16233,0,2,1762,0,1653,0,833
2004-12-2-15,2655300,15900,2650,5300,2026773.0,2024474,2285579.0,2284741,2702676,154934.0,158327,126652.0,1561.0,4379.0,870563,8141,20237,0,2,2862,43,2537,0,2134
2004-12-2-16,2402796,14388,2398,4796,1953379.0,1950053,2166522.0,2168589,2487578,144411.0,145976,117669.0,1863.0,3326.0,809896,8620,18307,0,1,2369,33,2178,93,1732
2004-12-2-17,2693376,16128,2688,5376,2323785.0,2316325,2555036.0,2541788,2543389,174252.0,174863,139288.0,4703.0,5140.0,965895,10649,23541,0,1,3662,2,3291,26,1912
2004-12-2-18,2573136,15408,2568,5136,2349869.0,2341406,2586714.0,2572642,2543403,158925.0,159676,128325.0,4672.0,5423.0,877798,7803,22419,0,0,3494,49,3369,4,2726
2004-12-2-19,2140272,12816,2136,4272,2057032.0,2048615,2207603.0,2220141,2174050,122334.0,125726,99096.0,3724.0,6937.0,685704,6060,16648,0,1,3673,63,1513,0,2961
2004-12-2-2,6012,36,6,12,466.0,2847,1314.0,1283,1227,528.0,516,399.0,31.0,19.0,3533,19,50,0,0,25,0,9,0,0
2004-12-2-20,1951896,11688,1948,3896,1976727.0,1969407,2081307.0,2077080,2004004,109130.0,111733,88719.0,2522.0,5040.0,610673,5112,14522,0,1,2306,123,1036,0,2494
2004-12-2-21,1140276,6828,1138,2276,1209754.0,1201710,1140284.0,1143225,1157813,62550.0,64535,50429.0,2659.0,4644.0,370274,4540,8109,0,0,1903,67,675,0,2289
2004-12-2-22,657312,3936,656,1312,730064.0,724999,537507.0,555109,673326,38583.0,39210,22236.0,2198.0,2825.0,246076,11808,5013,0,0,1302,20,489,0,1619
2004-12-2-23,252504,1512,252,504,291183.0,286566,99876.0,80504,248354,21573.0,22258,1117.0,1772.0,2457.0,162076,19467,1949,0,0,1873,0,179,0,356
2004-12-2-24,8016,48,8,16,4849.0,4658,4424.0,4330,6529,855.0,872,-471.0,54.0,71.0,6707,1457,49,0,0,72,0,34,0,0
2004-12-2-25,2004,12,2,4,25.0,15,748.0,754,2093,263.0,279,238.0,-6.0,10.0,2248,10,15,0,0,0,0,0,0,0
2004-12-2-29,2004,12,2,4,29.0,30,459.0,518,884,150.0,168,129.0,-19.0,-1.0,1235,5,16,0,0,0,0,0,0,0
2004-12-2-3,4008,24,4,8,616.0,355,1466.0,1254,118,410.0,419,343.0,132.0,141.0,2991,10,57,0,0,132,0,0,0,0
2004-12-2-30,2004,12,2,4,30.0,30,618.0,623,706,228.0,233,212.0,-5.0,0.0,1874,5,11,0,0,0,0,0,0,0
2004-12-2-31,2004,12,2,4,31.0,40,551.0,604,362,200.0,204,183.0,-13.0,-9.0,1589,4,13,0,0,0,0,0,0,0
2004-12-2-34,2004,12,2,4,34.0,40,547.0,606,300,193.0,206,177.0,-19.0,-6.0,1536,3,13,0,0,0,0,0,0,0
2004-12-2-35,2004,12,2,4,35.0,40,529.0,521,1444,174.0,161,130.0,8.0,-5.0,1199,7,37,0,0,0,0,0,0,0
2004-12-2-36,2004,12,2,4,36.0,25,533.0,538,1590,177.0,193,160.0,-5.0,11.0,1464,5,12,0,0,0,0,0,0,0
2004-12-2-38,2004,12,2,4,38.0,40,555.0,604,1743,197.0,204,181.0,-9.0,-2.0,1635,8,8,0,0,0,0,0,0,0
2004-12-2-39,2004,12,2,4,39.0,45,602.0,628,174,203.0,223,177.0,-26.0,-6.0,1813,17,9,0,0,0,0,0,0,0
2004-12-2-4,12024,72,12,24,2291.0,4855,3458.0,3505,8587,407.0,410,282.0,-7.0,-4.0,2003,36,89,0,0,9,0,41,0,0
2004-12-2-45,2004,12,2,4,45.0,50,511.0,532,2074,146.0,162,123.0,-21.0,-5.0,1189,8,15,0,0,0,0,0,0,0
2004-12-2-48,2004,12,2,4,48.0,55,815.0,850,322,267.0,295,433.0,-35.0,-7.0,2358,5,9,0,0,0,0,0,0,0
2004-12-2-5,665328,3984,664,1328,180242.0,193046,244036.0,247459,848337,34234.0,34653,27227.0,-1623.0,-1204.0,174973,2258,4749,0,0,45,0,398,0,8
2004-12-2-50,4008,24,4,8,100.0,2404,1283.0,1305,1054,463.0,501,611.0,18.0,56.0,3870,13,19,0,0,38,0,0,0,0
2004-12-2-51,4008,24,4,8,102.0,145,1071.0,1150,4214,329.0,365,297.0,-39.0,-3.0,2750,10,22,0,0,0,0,0,0,0
2004-12-2-55,4008,24,4,8,110.0,2390,719.0,618,5958,269.0,288,-1148.0,61.0,80.0,1881,16,1401,0,0,75,0,0,0,0
2004-12-2-56,2004,12,2,4,56.0,100,600.0,603,154,184.0,183,166.0,-3.0,-4.0,1399,6,12,0,0,0,0,0,0,0
2004-12-2-57,2004,12,2,4,57.0,45,514.0,530,427,197.0,225,238.0,-16.0,12.0,1576,3,16,0,0,0,0,0,0,0
2004-12-2-58,4008,24,4,8,116.0,2355,876.0,719,1425,320.0,324,278.0,117.0,121.0,2166,9,33,0,0,0,0,5,0,133
2004-12-2-6,2494980,14940,2490,4980,787751.0,799648,1046325.0,1055009,2559398,145993.0,147341,117933.0,-3897.0,-2857.0,815721,8211,19097,0,2,408,34,1547,0,0
2004-12-2-7,2505000,15000,2500,5000,910932.0,918620,1185319.0,1192869,2215660,160782.0,163229,133342.0,-2759.0,-528.0,945249,8326,19140,0,2,1618,239,1882,7,98
2004-12-2-8,2709408,16224,2704,5408,1121789.0,1128611,1419109.0,1427651,2445007,183817.0,186660,153015.0,-2518.0,-142.0,1093314,8076,21897,0,4,1917,58,1744,0,565
2004-12-2-9,2543076,15228,2538,5076,1179738.0,1180344,1419494.0,1426417,2576324,156147.0,159413,129018.0,-1780.0,954.0,894526,7944,19176,0,3,1977,85,1905,0,552
2004-12-2-n,398796,2388,398,796,,244101,,279284,528898,,21703,,,,113632,0,0,199,0,0,0,0,0,0
2004-12-20-1,64128,384,640,32,3662.0,28559,19736.0,23413,30438,6534.0,6554,6322.0,2203.0,2223.0,49397,238,634,0,0,876,9,223,0,1118
2004-12-20-10,2328648,13944,23240,1162,1193832.0,1175734,1445221.0,1423902,2268073,144895.0,144928,115738.0,14732.0,14658.0,830546,7692,21139,0,1,5727,1565,5572,129,3927
2004-12-20-11,2521032,15096,25160,1258,1419357.0,1393503,1681208.0,1653985,2525153,158325.0,158102,130153.0,17150.0,16854.0,907633,8081,20353,0,1,6470,1398,5897,56,5227
2004-12-20-12,2344680,14040,23400,1170,1436741.0,1413044,1693258.0,1666805,2200152,152337.0,153341,126102.0,17173.0,18177.0,896810,8687,18254,0,0,5214,946,5222,107,8129
2004-12-20-13,2507004,15012,25020,1251,1659826.0,1624673,1939058.0,1904502,2505926,156461.0,156509,126954.0,22955.0,23193.0,901484,8748,21303,0,1,6543,1057,6703,50,10089
2004-12-20-14,2372736,14208,23680,1184,1691217.0,1653120,1922940.0,1889205,2383783,140009.0,141445,113995.0,22899.0,23937.0,793355,8904,17427,0,3,7295,1171,5521,49,9787
2004-12-20-15,2452896,14688,24480,1224,1870124.0,1835842,2109452.0,2081606,2464149,149620.0,151084,120919.0,21911.0,23202.0,849828,9809,19258,0,1,5883,2103,6018,0,9754
2004-12-20-16,2456904,14712,24520,1226,1996589.0,1954695,2202770.0,2177377,2511098,146614.0,148682,117586.0,24033.0,26014.0,823172,10103,18444,0,1,7742,973,5148,48,11325
2004-12-20-17,2677344,16032,26720,1336,2306929.0,2275522,2542794.0,2515614,2539330,169905.0,171012,137724.0,23700.0,24807.0,951718,9503,22186,0,0,6452,1144,6287,0,11569
2004-12-20-18,2418828,14484,24140,1207,2208383.0,2161513,2401613.0,2370526,2389073,153422.0,155653,124994.0,26557.0,28430.0,874323,8397,19574,0,3,7174,1969,6150,51,12592
2004-12-20-19,2392776,14328,23880,1194,2297507.0,2258797,2462255.0,2447189,2344003,146368.0,147732,118094.0,24786.0,26150.0,824325,7859,19863,0,0,6383,1106,5571,27,13002
2004-12-20-2,12024,72,120,6,871.0,5026,3514.0,5379,7552,1223.0,1253,1257.0,335.0,365.0,9127,47,99,0,0,94,0,0,0,236
2004-12-20-20,1929852,11556,19260,963,1950417.0,1918368,2042499.0,2051577,1972581,112080.0,114489,88681.0,20213.0,22329.0,626568,8387,14842,0,2,6281,995,3079,119,10648
2004-12-20-21,1430856,8568,14280,714,1518882.0,1483684,1354816.0,1456917,1437103,82534.0,84973,65425.0,19368.0,21398.0,485753,6996,10300,0,2,6367,1050,2274,16,10098
2004-12-20-22,869736,5208,8680,434,966563.0,938410,625576.0,762576,826652,56713.0,57626,40895.0,15560.0,16473.0,363329,9610,6444,0,0,4974,1173,927,0,8678
2004-12-20-23,348696,2088,3480,174,402918.0,391980,110728.0,190784,378484,25270.0,26144,9576.0,6904.0,7778.0,178267,13985,2368,0,0,2817,511,413,0,3466
2004-12-20-24,12024,72,120,6,14426.0,13720,8133.0,5388,24873,747.0,828,-3654.0,265.0,346.0,5027,4344,57,0,0,257,0,0,0,15
2004-12-20-26,2004,12,20,1,26.0,30,551.0,546,1544,205.0,196,172.0,5.0,-4.0,1464,4,29,0,0,0,0,0,0,0
2004-12-20-27,2004,12,20,1,27.0,2355,120.0,50,133,53.0,55,40.0,30.0,32.0,261,5,8,0,0,30,0,0,0,0
2004-12-20-28,2004,12,20,1,28.0,2357,119.0,100,636,51.0,63,35.0,19.0,31.0,197,5,11,0,0,19,0,0,0,0
2004-12-20-29,2004,12,20,1,29.0,2022,256.0,2241,695,147.0,139,128.0,255.0,247.0,762,4,15,0,0,0,0,8,0,247
2004-12-20-3,6012,36,60,3,657.0,4729,1773.0,1134,3256,616.0,625,513.0,399.0,408.0,4486,23,80,0,0,30,0,16,0,353
2004-12-20-30,4008,24,40,2,60.0,4525,1012.0,3040,4997,372.0,375,318.0,212.0,215.0,2768,16,38,0,0,62,0,0,0,150
2004-12-20-31,2004,12,20,1,31.0,2135,303.0,10,491,272.0,275,130.0,173.0,176.0,1754,5,17,0,0,5,0,0,0,168
2004-12-20-33,2004,12,20,1,33.0,15,634.0,620,106,301.0,305,264.0,14.0,18.0,2345,8,29,0,0,0,0,0,0,0
2004-12-20-34,2004,12,20,1,34.0,35,516.0,519,884,162.0,164,147.0,-3.0,-1.0,1235,4,11,0,0,0,0,0,0,0
2004-12-20-35,2004,12,20,1,35.0,2357,152.0,108,116,77.0,71,49.0,44.0,38.0,236,15,13,0,0,0,0,6,10,28
2004-12-20-36,2004,12,20,1,36.0,35,817.0,800,336,281.0,265,236.0,17.0,1.0,1979,15,30,0,0,0,0,17,0,0
2004-12-20-37,6012,36,60,3,111.0,2418,2053.0,1967,1955,722.0,729,846.0,46.0,53.0,5798,20,36,0,0,0,0,0,0,31
2004-12-20-38,4008,24,40,2,76.0,2385,1164.0,1133,852,408.0,428,480.0,31.0,51.0,3343,14,34,0,0,0,0,0,0,40
2004-12-20-39,8016,48,80,4,156.0,6977,2310.0,1964,4538,854.0,887,779.0,186.0,219.0,6611,23,52,0,0,0,0,15,0,166
2004-12-20-4,12024,72,120,6,1829.0,6564,3176.0,5482,12944,547.0,558,438.0,94.0,105.0,3213,31,78,0,0,0,0,0,0,109
2004-12-20-43,2004,12,20,1,43.0,2315,126.0,12,5066,43.0,57,30.0,74.0,88.0,181,3,10,0,0,74,0,0,0,0
2004-12-20-45,2004,12,20,1,45.0,2255,155.0,15,5087,70.0,80,55.0,100.0,110.0,410,5,10,0,0,100,0,0,0,0
2004-12-20-48,2004,12,20,1,48.0,45,926.0,913,842,338.0,328,282.0,13.0,3.0,2518,22,34,0,0,0,0,0,0,0
2004-12-20-49,6012,36,60,3,147.0,4734,1600.0,1433,1592,553.0,559,648.0,127.0,133.0,4079,13,72,0,0,19,0,30,0,108
2004-12-20-5,541080,3240,5400,270,144827.0,158470,199063.0,201985,722855,27896.0,27935,21233.0,-82.0,-43.0,140475,2116,4547,0,0,112,60,558,0,415
2004-12-20-55,4008,24,40,2,110.0,95,1080.0,1123,2032,330.0,348,294.0,-3.0,15.0,2625,10,26,0,0,0,0,0,0,0
2004-12-20-57,2004,12,20,1,57.0,100,544.0,606,154,167.0,186,149.0,-22.0,-3.0,1399,5,13,0,0,0,0,0,0,0
2004-12-20-58,4008,24,40,2,116.0,155,1042.0,1063,2272,346.0,368,304.0,-21.0,1.0,2638,11,31,0,0,0,0,0,0,0
2004-12-20-59,2004,12,20,1,59.0,2150,543.0,235,1169,224.0,225,185.0,188.0,189.0,1597,5,34,0,0,129,0,0,0,59
2004-12-20-6,2318628,13884,23140,1157,729420.0,736501,969942.0,970277,2304810,137188.0,136396,107703.0,3192.0,1599.0,756732,9439,19671,0,7,1371,275,3814,47,91
2004-12-20-7,2464920,14760,24600,1230,895299.0,889462,1167130.0,1161137,2182987,164035.0,163035,132703.0,9221.0,7277.0,942840,8472,22767,0,8,4557,995,5799,66,628
2004-12-20-8,2589168,15504,25840,1292,1070596.0,1060941,1366514.0,1355407,2269111,180685.0,180626,147331.0,9563.0,9135.0,1067265,8941,23769,0,4,5143,1367,5523,11,1077
2004-12-20-9,2509008,15024,25040,1252,1161977.0,1144193,1420397.0,1398433,2500096,164680.0,164660,133604.0,13204.0,13184.0,937858,8465,22424,0,0,5839,2339,5981,26,2384
2004-12-20-n,1238472,7416,12360,618,,795339,,892672,1800188,,62033,,,,296572,0,0,618,0,0,0,0,0,0
2004-12-21-1,38076,228,399,38,2279.0,8310,11690.0,13346,19005,3651.0,3836,3498.0,464.0,649.0,28760,100,293,0,0,181,0,6,0,311
2004-12-21-10,2464920,14760,25830,2460,1263431.0,1255025,1528257.0,1516841,2444018,153766.0,155316,125094.0,7056.0,8606.0,892733,8479,19698,0,0,3926,401,2655,75,2500
2004-12-21-11,2545080,15240,26670,2540,1433892.0,1419455,1697473.0,1681545,2506121,158641.0,160430,130385.0,9928.0,11717.0,923272,8320,20287,0,0,5194,81,3212,215,3516
2004-12-21-12,2502996,14988,26229,2498,1532531.0,1521071,1805582.0,1789352,2492065,158961.0,161281,133330.0,10240.0,12300.0,942387,8207,17956,0,1,4971,228,2790,138,4216
2004-12-21-13,2585160,15480,27090,2580,1712025.0,1694370,1998025.0,1980380,2543336,157940.0,160110,129610.0,10765.0,12935.0,916730,9329,19469,0,0,5053,135,3063,99,4317
2004-12-21-14,2422836,14508,25389,2418,1728430.0,1707731,1968957.0,1950871,2488896,142347.0,144760,118121.0,11326.0,13739.0,810516,7760,16818,0,0,5378,385,2342,69,4359
2004-12-21-15,2529048,15144,26502,2524,1930957.0,1910151,2178944.0,2160143,2514177,149407.0,151892,120178.0,11481.0,13966.0,840996,9888,19692,0,0,5228,125,2719,64,5585
2004-12-21-16,2553096,15288,26754,2548,2074725.0,2051329,2302436.0,2284569,2681668,156291.0,157860,126947.0,13267.0,14836.0,880871,10081,18949,0,0,5407,213,2722,46,6175
2004-12-21-17,2757504,16512,28896,2752,2378311.0,2359411,2616868.0,2600498,2651282,176219.0,177247,142168.0,13005.0,13780.0,980545,10970,22307,0,1,4564,292,3913,108,5896
2004-12-21-18,2482956,14868,26019,2478,2266556.0,2242259,2486804.0,2467996,2477565,157128.0,157737,123417.0,14008.0,14617.0,876601,12209,21308,0,0,6164,147,3716,109,5666
2004-12-21-19,2314620,13860,24255,2310,2220273.0,2199343,2388491.0,2377381,2339562,137298.0,138678,108789.0,14150.0,15530.0,763758,8527,19250,0,0,5999,193,3278,70,5777
2004-12-21-2,18036,108,189,18,1628.0,5551,6966.0,6413,3702,2078.0,2242,2252.0,353.0,517.0,17394,61,125,0,0,210,0,28,0,108
2004-12-21-20,1965924,11772,20601,1962,1989030.0,1965179,2087466.0,2090622,2056221,112586.0,115163,91559.0,12565.0,14771.0,633021,5323,15240,0,1,6085,219,1932,36,5396
2004-12-21-21,1354704,8112,14196,1352,1436788.0,1415321,1328731.0,1390625,1340452,78263.0,80664,61053.0,10146.0,12547.0,463130,7915,9697,0,0,3761,248,1625,78,5031
2004-12-21-22,761520,4560,7980,760,845479.0,832407,561483.0,624233,688116,49313.0,50086,35820.0,6714.0,7312.0,318768,7906,5791,0,2,2237,141,807,0,3516
2004-12-21-23,294588,1764,3087,294,341816.0,332941,102011.0,137763,305281,23555.0,24022,9551.0,4448.0,4915.0,169637,12385,2158,0,0,2094,42,642,27,1697
2004-12-21-24,14028,84,147,14,12083.0,13967,5364.0,4946,10568,1101.0,1119,-499.0,218.0,236.0,8400,1479,121,0,0,56,0,112,0,56
2004-12-21-25,4008,24,42,4,50.0,4716,845.0,743,2340,355.0,347,317.0,62.0,54.0,2411,10,28,0,0,25,0,18,0,19
2004-12-21-27,6012,36,63,6,81.0,4742,1542.0,1391,2718,661.0,609,589.0,111.0,59.0,4531,11,61,0,0,55,0,46,0,6
2004-12-21-3,12024,72,126,12,1284.0,7578,3894.0,5512,2903,1150.0,1194,1099.0,462.0,506.0,9036,31,80,0,0,338,0,12,0,104
2004-12-21-30,4008,24,42,4,60.0,2385,978.0,956,3040,378.0,391,341.0,22.0,35.0,2904,12,25,0,0,31,0,0,0,0
2004-12-21-31,2004,12,21,2,31.0,2358,154.0,123,521,83.0,85,61.0,31.0,33.0,345,6,16,0,0,23,0,0,0,8
2004-12-21-32,2004,12,21,2,32.0,35,518.0,519,884,166.0,164,136.0,-1.0,-3.0,1235,5,25,0,0,0,0,0,0,0
2004-12-21-33,4008,24,42,4,66.0,4468,1227.0,850,1446,441.0,462,583.0,217.0,238.0,3638,19,19,0,0,2,1,0,0,214
2004-12-21-34,2004,12,21,2,34.0,30,552.0,601,300,198.0,211,178.0,-9.0,4.0,1536,4,16,0,0,0,0,0,0,0
2004-12-21-36,2004,12,21,2,36.0,2358,625.0,544,124,229.0,226,205.0,41.0,38.0,1733,8,16,0,0,7,0,3,0,31
2004-12-21-39,4008,24,42,4,78.0,45,1228.0,1244,1672,490.0,539,456.0,-16.0,33.0,4219,14,20,0,0,0,0,0,0,0
2004-12-21-4,10020,60,105,10,1770.0,3950,3690.0,3388,3687,700.0,698,726.0,182.0,180.0,4957,32,62,0,0,25,0,3,0,165
2004-12-21-40,4008,24,42,4,80.0,80,1583.0,1713,1178,543.0,593,498.0,-50.0,0.0,4497,15,30,0,0,0,0,0,0,0
2004-12-21-43,2004,12,21,2,43.0,40,600.0,603,1743,197.0,203,182.0,-3.0,3.0,1635,5,10,0,0,0,0,0,0,0
2004-12-21-46,2004,12,21,2,46.0,40,519.0,521,1444,153.0,161,131.0,-2.0,6.0,1199,9,13,0,0,0,0,0,0,0
2004-12-21-47,2004,12,21,2,47.0,2350,617.0,530,490,210.0,220,307.0,47.0,57.0,1754,10,13,0,0,5,0,0,0,42
2004-12-21-5,573144,3432,6006,572,154581.0,164573,210043.0,211919,786303,28042.0,28406,19076.0,-916.0,-552.0,143248,5120,4026,0,0,103,0,323,0,0
2004-12-21-52,2004,12,21,2,52.0,2053,310.0,2307,415,138.0,134,127.0,243.0,239.0,817,3,8,0,0,8,0,4,0,231
2004-12-21-53,2004,12,21,2,53.0,50,546.0,600,690,173.0,190,152.0,-14.0,3.0,1300,8,13,0,0,0,0,0,0,0
2004-12-21-55,2004,12,21,2,55.0,55,602.0,602,588,187.0,187,167.0,0.0,0.0,1426,6,14,0,0,0,0,0,0,0
2004-12-21-56,2004,12,21,2,56.0,35,622.0,603,362,206.0,208,190.0,19.0,21.0,1589,5,11,0,0,19,0,0,0,0
2004-12-21-59,2004,12,21,2,59.0,100,528.0,545,2074,149.0,165,136.0,-17.0,-1.0,1189,5,8,0,0,0,0,0,0,0
2004-12-21-6,2460912,14736,25788,2456,774954.0,782001,1030896.0,1031502,2498559,142642.0,143041,113896.0,-46.0,353.0,787670,10028,18526,0,0,990,183,2123,78,50
