DayOfWeek,Time,Year,Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2,48,2004.0,6.705882352941177,16.41176470588235,48.0,692.4117647058823,529.1470588235294,826.4117647058823,941.9411764705883,191.73529411764707,194.0,146.02941176470588,36.85294117647059,39.11764705882353,1436.2941176470588,5.823529411764706,55.76470588235294,0.0,0.0,11.0,0.3235294117647059,1.8823529411764706,0.0,27.5
2,49,2004.0,6.305555555555555,14.88888888888889,49.0,852.25,526.8611111111111,793.0555555555555,984.6111111111111,194.52777777777777,197.47222222222223,190.13888888888889,39.361111111111114,42.30555555555556,1446.25,5.527777777777778,15.527777777777779,0.0,0.0,12.333333333333334,1.5833333333333333,3.5555555555555554,0.0,25.63888888888889
2,5,2004.0,6.655145467660495,15.958944457802357,543.9039432555903,579.853149795624,739.6823352392416,754.9978360182736,2687.709725895648,101.42828769184472,103.8523082471748,82.43936202226904,-5.877700872705387,-3.410855974993989,537.2430872805963,8.650577061793701,12.766289973551334,0.0,0.001262322673719644,0.32531858619860543,0.0607718201490743,0.950528973310892,0.0016229862947823995,0.23352969463813417
2,50,2004.0,6.208333333333333,13.666666666666666,50.0,947.4583333333334,464.2291666666667,957.2916666666666,1779.4166666666667,174.64583333333334,178.58333333333334,178.41666666666666,66.10416666666667,70.04166666666667,1279.5,5.375,14.604166666666666,0.0,0.0,16.354166666666668,14.854166666666666,6.125,0.0,32.8125
2,51,2004.0,5.571428571428571,19.107142857142858,51.0,457.10714285714283,553.8571428571429,785.5,1054.1785714285713,195.0,200.53571428571428,194.25,18.357142857142858,23.892857142857142,1502.9285714285713,5.107142857142857,12.785714285714286,0.0,0.0,8.321428571428571,2.9285714285714284,0.5714285714285714,0.0,13.892857142857142
2,52,2004.0,6.608695652173913,14.869565217391305,52.0,435.7608695652174,551.4130434782609,820.8478260869565,760.5869565217391,192.02173913043478,195.95652173913044,187.80434782608697,27.08695652173913,31.02173913043478,1451.2608695652175,6.260869565217392,13.608695652173912,0.0,0.0,7.543478260869565,1.2608695652173914,0.5869565217391305,0.0,22.195652173913043
2,53,2004.0,5.542857142857143,16.17142857142857,53.0,438.9428571428571,563.0857142857143,735.7142857142857,966.6857142857143,200.37142857142857,200.77142857142857,161.28571428571428,23.942857142857143,24.34285714285714,1500.7714285714285,5.742857142857143,53.91428571428571,0.0,0.0,3.8285714285714287,11.771428571428572,1.3142857142857143,0.0,10.314285714285715
2,54,2004.0,5.975,15.45,54.0,285.2,581.95,686.425,1015.675,196.45,200.725,180.475,14.525,18.8,1510.675,5.425,13.55,0.0,0.0,9.875,0.0,1.3,0.0,10.7
2,55,2004.0,6.654545454545454,16.436363636363637,55.0,808.8,481.68518518518516,923.0,1103.3272727272727,171.87037037037038,176.01818181818183,162.14814814814815,46.2037037037037,56.38181818181818,1254.0181818181818,5.6,11.945454545454545,0.0,0.01818181818181818,9.709090909090909,3.4363636363636365,4.345454545454546,0.0,30.0
2,56,2004.0,6.277777777777778,14.055555555555555,56.0,451.75,635.3888888888889,686.5,1272.6944444444443,183.83333333333334,191.41666666666666,185.69444444444446,12.222222222222221,19.805555555555557,1429.861111111111,4.638888888888889,15.055555555555555,0.0,0.0,5.638888888888889,3.75,0.25,0.0,7.388888888888889
